year,grade,sub,group,trueV,cihi,cilo,fips,unique
2007,4,"math","hsp",.5905275,.776286,.4047689,"Iowa",1718
2007,4,"math","blk",1.014796,1.195891,.8337011,"Kansas",1719
2007,4,"math","hsp",.7344995,.8915763,.5774227,"Kansas",1720
2007,4,"math","blk",.7097678,.8828933,.5366422,"Kentucky",1721
2007,4,"math","hsp",.6299941,.8663059,.3936823,"Kentucky",1722
2007,4,"math","blk",.850239,.978619,.721859,"Louisiana",1723
2007,4,"math","hsp",.2544182,.5353701,-.0265337,"Louisiana",1724
2007,4,"math","blk",.7802392,1.152795,.4076837,"Maine",1725
2007,4,"math","hsp",.6886577,1.135256,.2420597,"Maine",1726
2007,4,"math","blk",1.069941,1.204128,.9357543,"Maryland",1727
2007,4,"math","hsp",.6931238,.8854289,.5008187,"Maryland",1728
2007,4,"math","blk",1.039054,1.295203,.7829039,"Massachusetts",1729
2007,4,"math","hsp",1.135561,1.327955,.9431675,"Massachusetts",1730
2007,4,"math","blk",1.060168,1.280795,.8395411,"Michigan",1731
2007,4,"math","hsp",.5213214,.8169679,.2256749,"Michigan",1732
2007,4,"math","blk",1.14457,1.407058,.8820823,"Minnesota",1733
2007,4,"math","hsp",.9101892,1.124438,.69594,"Minnesota",1734
2007,4,"math","blk",.9475848,1.088203,.8069666,"Mississippi",1735
2007,4,"math","hsp",.6099467,.9331052,.2867881,"Mississippi",1736
2007,4,"math","blk",1.043719,1.211321,.8761176,"Missouri",1737
2007,4,"math","hsp",.4474334,.7855787,.1092881,"Missouri",1738
2007,4,"math","blk",.3090007,.7292984,-.1112971,"Montana",1739
2007,4,"math","hsp",.2194448,.5009856,-.0620959,"Montana",1740
2007,4,"math","blk",1.233288,1.472298,.9942779,"Nebraska",1741
2007,4,"math","hsp",.8957884,1.053288,.7382889,"Nebraska",1742
2007,4,"math","blk",.8719398,1.034694,.7091855,"Nevada",1743
2007,4,"math","hsp",.7701597,.8814754,.658844,"Nevada",1744
2007,4,"math","blk",.8517601,1.148348,.5551724,"New_Hampshire",1745
2007,4,"math","hsp",.7008978,.9499153,.4518801,"New_Hampshire",1746
2007,4,"math","blk",.9556693,1.165267,.7460719,"New_Jersey",1747
2007,4,"math","hsp",.8551432,1.043416,.6668703,"New_Jersey",1748
2007,4,"math","blk",.8003278,1.062006,.53865,"New_Mexico",1749
2007,4,"math","hsp",.7915556,.8972118,.6858994,"New_Mexico",1750
2007,4,"math","blk",1.056512,1.202031,.9109923,"New_York",1751
2007,4,"math","hsp",.8255426,.9431533,.7079318,"New_York",1752
2007,4,"math","blk",1.135317,1.277365,.9932688,"North_Carolina",1753
2007,4,"math","hsp",.7193397,.85019,.5884893,"North_Carolina",1754
2007,4,"math","blk",.9011086,1.192654,.6095628,"North_Dakota",1755
2007,4,"math","hsp",.6039495,.9199462,.2879528,"North_Dakota",1756
2007,4,"math","blk",1.006537,1.181242,.8318327,"Ohio",1757
2007,4,"math","hsp",.724193,1.021846,.4265404,"Ohio",1758
2007,4,"math","blk",.9232956,1.07591,.7706807,"Oklahoma",1759
2007,4,"math","hsp",.5881548,.7762703,.4000393,"Oklahoma",1760
2007,4,"math","blk",.7565977,1.036627,.476568,"Oregon",1761
2007,4,"math","hsp",.9013405,1.037591,.7650906,"Oregon",1762
2007,4,"math","blk",.9838622,1.1492,.8185242,"Pennsylvania",1763
2007,4,"math","hsp",.6850671,.8966756,.4734586,"Pennsylvania",1764
2007,4,"math","blk",.8406453,1.02813,.6531603,"Rhode_Island",1765
2007,4,"math","hsp",.8219212,.9407823,.7030602,"Rhode_Island",1766
2007,4,"math","blk",1.012225,1.118533,.9059173,"South_Carolina",1767
2007,4,"math","hsp",.747171,1.004688,.4896543,"South_Carolina",1768
2007,4,"math","blk",.9970445,1.354666,.6394233,"South_Dakota",1769
2007,4,"math","hsp",.711796,1.018684,.4049083,"South_Dakota",1770
2007,4,"math","blk",1.053757,1.208631,.8988835,"Tennessee",1771
2007,4,"math","hsp",.687581,.9536535,.4215086,"Tennessee",1772
2007,4,"math","blk",.9905891,1.131899,.8492795,"Texas",1773
2007,4,"math","hsp",.7410381,.8387519,.6433244,"Texas",1774
2007,4,"math","blk",.5400968,.9429733,.1372203,"Utah",1775
2007,4,"math","hsp",.9025612,1.055386,.7497364,"Utah",1776
2007,4,"math","blk",.6772568,.9819673,.3725463,"Vermont",1777
2007,4,"math","hsp",.4402742,.8107516,.0697967,"Vermont",1778
2007,4,"math","blk",.9710401,1.118902,.8231779,"Virginia",1779
2007,4,"math","hsp",.6629491,.8462924,.4796059,"Virginia",1780
2007,4,"math","blk",.9527939,1.19072,.714868,"Washington",1781
2007,4,"math","hsp",.8868845,1.047971,.7257976,"Washington",1782
2007,4,"math","blk",.5253171,.7424564,.3081777,"West_Virginia",1783
2007,4,"math","hsp",.4094283,.9038903,-.0850337,"West_Virginia",1784
2007,4,"math","blk",1.422844,1.674247,1.171442,"Wisconsin",1785
2007,4,"math","hsp",.7888533,.9939817,.5837249,"Wisconsin",1786
2007,4,"math","blk",.5558527,.8792657,.2324398,"Wyoming",1787
2007,4,"math","hsp",.6817899,.8181354,.5454444,"Wyoming",1788
2007,4,"read","blk",.7822977,.9016002,.6629952,"Alabama",1789
2007,4,"read","hsp",.755435,1.113635,.3972353,"Alabama",1790
2007,4,"read","blk",.6362765,.8369703,.4355827,"Alaska",1791
2007,4,"read","hsp",.6565706,.9186692,.394472,"Alaska",1792
2007,4,"read","blk",.49898,.7071315,.2908286,"Arizona",1793
2007,4,"read","hsp",.7486499,.8880828,.609217,"Arizona",1794
2007,4,"read","blk",.9932991,1.115565,.8710333,"Arkansas",1795
2007,4,"read","hsp",.6870778,.9130766,.4610791,"Arkansas",1796
2007,4,"read","blk",.818007,.9514559,.6845581,"California",1797
2007,4,"read","hsp",.9363847,1.020648,.8521212,"California",1798
2007,4,"read","blk",.7683501,.9734449,.5632552,"Colorado",1799
2007,4,"read","hsp",.9247214,1.052857,.7965857,"Colorado",1800
2007,4,"read","blk",1.067356,1.253097,.8816152,"Connecticut",1801
2007,4,"read","hsp",1.03878,1.231378,.8461824,"Connecticut",1802
2007,4,"read","blk",.7486447,.8343155,.6629739,"Delaware",1803
2007,4,"read","hsp",.5490985,.7075103,.3906867,"Delaware",1804
2007,4,"read","blk",2.046531,2.381769,1.711293,"District_of_Columbia",1805
2007,4,"read","hsp",1.708737,2.101747,1.315726,"District_of_Columbia",1806
2007,4,"read","blk",.8187234,.9411866,.6962602,"Florida",1807
2007,4,"read","hsp",.4534858,.5459583,.3610134,"Florida",1808
2007,4,"read","blk",.8505272,.9736768,.7273775,"Georgia",1809
2007,4,"read","hsp",.5851985,.8044929,.3659042,"Georgia",1810
2007,4,"read","blk",.445499,.7067819,.184216,"Hawaii",1811
2007,4,"read","hsp",.5784174,.8274703,.3293644,"Hawaii",1812
2007,4,"read","blk",.2179944,.6067007,-.1707118,"Idaho",1813
2007,4,"read","hsp",.7357869,.8890406,.5825331,"Idaho",1814
2007,4,"read","blk",.8689765,1.033866,.7040869,"Illinois",1815
2007,4,"read","hsp",.7186058,.8469312,.5902805,"Illinois",1816
2007,4,"read","blk",.7908291,.9499658,.6316923,"Indiana",1817
2007,4,"read","hsp",.5888465,.7746288,.4030642,"Indiana",1818
2007,4,"read","blk",.6553544,.8969343,.4137746,"Iowa",1819
2007,4,"read","hsp",.6168116,.8203607,.4132626,"Iowa",1820
2007,4,"read","blk",.6965234,.8679305,.5251162,"Kansas",1821
2007,4,"read","hsp",.6534311,.8305271,.476335,"Kansas",1822
2007,4,"read","blk",.6629242,.8219289,.5039194,"Kentucky",1823
2007,4,"read","hsp",.3566058,.6760901,.0371215,"Kentucky",1824
2007,4,"read","blk",.7873936,.909715,.6650723,"Louisiana",1825
2007,4,"read","hsp",.1929381,.4910958,-.1052196,"Louisiana",1826
2007,4,"read","blk",.1440153,.4498286,-.161798,"Maine",1827
2007,4,"read","hsp",.4324352,.7826248,.0822456,"Maine",1828
2007,4,"read","blk",.8982316,1.015519,.7809446,"Maryland",1829
2007,4,"read","hsp",.7385615,.9199341,.5571888,"Maryland",1830
2007,4,"read","blk",1.005803,1.178402,.8332033,"Massachusetts",1831
2007,4,"read","hsp",1.062136,1.24809,.8761818,"Massachusetts",1832
2007,4,"read","blk",.9056573,1.086136,.7251785,"Michigan",1833
2007,4,"read","hsp",.5299198,.7866625,.2731771,"Michigan",1834
2007,4,"read","blk",.9757159,1.150956,.8004763,"Minnesota",1835
2007,4,"read","hsp",.8609673,1.094432,.6275027,"Minnesota",1836
2007,4,"read","blk",.898982,.9959062,.8020578,"Mississippi",1837
2007,4,"read","hsp",.5254242,.8492562,.2015921,"Mississippi",1838
2007,4,"read","blk",.8394087,1.000649,.6781686,"Missouri",1839
2007,4,"read","hsp",.4215274,.6833427,.1597121,"Missouri",1840
2007,4,"read","blk",.227022,.5423939,-.0883499,"Montana",1841
2007,4,"read","hsp",.3124853,.5672724,.0576983,"Montana",1842
2007,4,"read","blk",1.046582,1.294131,.7990344,"Nebraska",1843
2007,4,"read","hsp",.8217531,.9903013,.6532049,"Nebraska",1844
2007,4,"read","blk",.6248817,.8344976,.4152659,"Nevada",1845
2007,4,"read","hsp",.7404937,.8629622,.6180252,"Nevada",1846
2007,4,"read","blk",.488324,.8196108,.157037,"New_Hampshire",1847
2007,4,"read","hsp",.6318819,.8694024,.3943614,"New_Hampshire",1848
2007,4,"read","blk",.832094,1.030109,.6340786,"New_Jersey",1849
2007,4,"read","hsp",.7774365,.9591977,.5956753,"New_Jersey",1850
2007,4,"read","blk",.6663517,.9495106,.3831929,"New_Mexico",1851
2007,4,"read","hsp",.705313,.8327515,.5778746,"New_Mexico",1852
2007,4,"read","blk",.8295619,.9686356,.6904883,"New_York",1853
2007,4,"read","hsp",.831621,.9685476,.6946944,"New_York",1854
2007,4,"read","blk",.8415823,.929415,.7537495,"North_Carolina",1855
2007,4,"read","hsp",.673321,.8303018,.5163402,"North_Carolina",1856
2007,4,"read","blk",.4218858,.8201452,.0236263,"North_Dakota",1857
2007,4,"read","hsp",.5154932,.7964185,.2345678,"North_Dakota",1858
2007,4,"read","blk",.9192732,1.069074,.7694721,"Ohio",1859
2007,4,"read","hsp",.6337991,.9313622,.336236,"Ohio",1860
2007,4,"read","blk",.6814037,.8340558,.5287516,"Oklahoma",1861
2007,4,"read","hsp",.6974568,.9040084,.4909051,"Oklahoma",1862
2007,4,"read","blk",.772677,1.020245,.5251088,"Oregon",1863
2007,4,"read","hsp",.8854847,1.040204,.7307654,"Oregon",1864
2007,4,"read","blk",.9991103,1.187488,.8107329,"Pennsylvania",1865
2007,4,"read","hsp",.9560724,1.261942,.650203,"Pennsylvania",1866
2007,4,"read","blk",.9238479,1.105374,.7423217,"Rhode_Island",1867
2007,4,"read","hsp",.8484587,.9835055,.7134119,"Rhode_Island",1868
2007,4,"read","blk",.8039171,.9144503,.6933838,"South_Carolina",1869
2007,4,"read","hsp",.5709646,.7719774,.3699518,"South_Carolina",1870
2007,4,"read","blk",.3503175,.6563006,.0443345,"South_Dakota",1871
2007,4,"read","hsp",.6269441,1.007153,.2467355,"South_Dakota",1872
2007,4,"read","blk",.9983533,1.146478,.8502289,"Tennessee",1873
2007,4,"read","hsp",.4570821,.6812226,.2329415,"Tennessee",1874
2007,4,"read","blk",.8383397,.9817157,.6949636,"Texas",1875
2007,4,"read","hsp",.6748886,.7812575,.5685196,"Texas",1876
2007,4,"read","blk",.682093,1.071648,.2925384,"Utah",1877
2007,4,"read","hsp",.7582646,.9152902,.601239,"Utah",1878
2007,4,"read","blk",.5349755,.8268378,.2431132,"Vermont",1879
2007,4,"read","hsp",.1694922,.5932665,-.2542822,"Vermont",1880
2007,4,"read","blk",.7163323,.8350312,.5976333,"Virginia",1881
2007,4,"read","hsp",.5692526,.7567091,.381796,"Virginia",1882
2007,4,"read","blk",.6300079,.8287938,.4312221,"Washington",1883
2007,4,"read","hsp",.6759136,.8083563,.543471,"Washington",1884
2007,4,"read","blk",.4206804,.5877481,.2536127,"West_Virginia",1885
2007,4,"read","hsp",-.0726506,.3023014,-.4476027,"West_Virginia",1886
2007,4,"read","blk",1.095243,1.361812,.8286742,"Wisconsin",1887
2007,4,"read","hsp",.699262,.893423,.505101,"Wisconsin",1888
2007,4,"read","blk",.3936533,.6938928,.0934138,"Wyoming",1889
2007,4,"read","hsp",.5607474,.7188196,.4026752,"Wyoming",1890
2007,8,"math","blk",1.02048,1.163575,.8773838,"Alabama",1891
2007,8,"math","hsp",.9259031,1.204528,.6472777,"Alabama",1892
2007,8,"math","blk",.7936006,1.034575,.5526264,"Alaska",1893
2007,8,"math","hsp",.6395414,.8542507,.4248322,"Alaska",1894
2007,8,"math","blk",.7140663,.955565,.4725675,"Arizona",1895
2007,8,"math","hsp",.8471634,.9659483,.7283785,"Arizona",1896
2007,8,"math","blk",.846044,.9821852,.7099028,"Arkansas",1897
2007,8,"math","hsp",.793977,.9917583,.5961958,"Arkansas",1898
2007,8,"math","blk",1.00874,1.141873,.8756074,"California",1899
2007,8,"math","hsp",.9312787,1.030102,.8324553,"California",1900
2007,8,"math","blk",.7302592,.8885841,.5719343,"Colorado",1901
2007,8,"math","hsp",1.00155,1.118728,.8843723,"Colorado",1902
2007,8,"math","blk",1.160065,1.326811,.9933189,"Connecticut",1903
2007,8,"math","hsp",1.112735,1.35765,.867819,"Connecticut",1904
2007,8,"math","blk",1.027356,1.112398,.942314,"Delaware",1905
2007,8,"math","hsp",.8715874,1.041124,.7020504,"Delaware",1906
2007,8,"math","blk",2.227307,2.700291,1.754322,"District_of_Columbia",1907
2007,8,"math","hsp",1.956353,2.495753,1.416952,"District_of_Columbia",1908
2007,8,"math","blk",.8988571,1.010045,.7876691,"Florida",1909
2007,8,"math","hsp",.5386932,.6656267,.4117598,"Florida",1910
2007,8,"math","blk",.873818,.9864431,.7611929,"Georgia",1911
2007,8,"math","hsp",.6757716,.9133338,.4382094,"Georgia",1912
2007,8,"math","blk",.2526487,.6180856,-.1127881,"Hawaii",1913
2007,8,"math","hsp",.4281303,.7396932,.1165674,"Hawaii",1914
2007,8,"math","blk",.6786163,1.158027,.1992058,"Idaho",1915
2007,8,"math","hsp",.7184104,.8569634,.5798575,"Idaho",1916
2007,8,"math","blk",1.172363,1.313952,1.030773,"Illinois",1917
2007,8,"math","hsp",.8203706,.9502661,.6904751,"Illinois",1918
2007,8,"math","blk",1.031476,1.199352,.8635995,"Indiana",1919
2007,8,"math","hsp",.6989219,.9190247,.478819,"Indiana",1920
2007,8,"math","blk",.9888063,1.202584,.7750288,"Iowa",1921
2007,8,"math","hsp",.8413821,1.087909,.594855,"Iowa",1922
2007,8,"math","blk",.9372062,1.145224,.7291885,"Kansas",1923
2007,8,"math","hsp",.8679506,1.049319,.6865824,"Kansas",1924
2007,8,"math","blk",.7725515,.964169,.580934,"Kentucky",1925
2007,8,"math","hsp",.7431315,1.038208,.4480549,"Kentucky",1926
2007,8,"math","blk",.9329756,1.075451,.7904996,"Louisiana",1927
2007,8,"math","hsp",.6894327,1.007505,.3713606,"Louisiana",1928
2007,8,"math","blk",.5832332,.9223487,.2441178,"Maine",1929
2007,8,"math","hsp",.5015621,1.000116,.0030086,"Maine",1930
2007,8,"math","blk",1.138495,1.26609,1.010901,"Maryland",1931
2007,8,"math","hsp",.8226506,1.02824,.6170617,"Maryland",1932
2007,8,"math","blk",1.309206,1.495551,1.122862,"Massachusetts",1933
2007,8,"math","hsp",1.074975,1.346765,.8031848,"Massachusetts",1934
2007,8,"math","blk",1.252398,1.426893,1.077904,"Michigan",1935
2007,8,"math","hsp",.8416821,1.115874,.5674902,"Michigan",1936
2007,8,"math","blk",1.104957,1.359213,.8507023,"Minnesota",1937
2007,8,"math","hsp",.8969736,1.169768,.6241794,"Minnesota",1938
2007,8,"math","blk",1.005635,1.112784,.8984854,"Mississippi",1939
2007,8,"math","hsp",.4950874,.9860116,.0041633,"Mississippi",1940
2007,8,"math","blk",1.156029,1.322415,.9896435,"Missouri",1941
2007,8,"math","hsp",.5829321,.8150307,.3508335,"Missouri",1942
2007,8,"math","hsp",.3030516,.566909,.0391941,"Montana",1943
2007,8,"math","blk",1.493577,1.720703,1.266451,"Nebraska",1944
2007,8,"math","hsp",.9527255,1.117514,.7879369,"Nebraska",1945
2007,8,"math","blk",.7426533,.9673663,.5179402,"Nevada",1946
2007,8,"math","hsp",.7531455,.8418024,.6644886,"Nevada",1947
2007,8,"math","blk",.7495217,1.046625,.452418,"New_Hampshire",1948
2007,8,"math","hsp",.7284465,.9851175,.4717754,"New_Hampshire",1949
2007,8,"math","blk",1.093691,1.236943,.9504389,"New_Jersey",1950
2007,8,"math","hsp",.8619243,1.0089,.7149488,"New_Jersey",1951
2007,8,"math","blk",.6729175,.9267077,.4191274,"New_Mexico",1952
2007,8,"math","hsp",.7846596,.8825835,.6867356,"New_Mexico",1953
2007,8,"math","blk",1.017082,1.187248,.8469167,"New_York",1954
2007,8,"math","hsp",.7861926,.9231542,.649231,"New_York",1955
2007,8,"math","blk",.9501051,1.076111,.8240988,"North_Carolina",1956
2007,8,"math","hsp",.659924,.831996,.4878521,"North_Carolina",1957
2007,8,"math","blk",.857732,1.388027,.3274373,"North_Dakota",1958
2007,8,"math","hsp",1.075553,1.53619,.6149153,"North_Dakota",1959
2007,8,"math","blk",1.070465,1.223547,.917382,"Ohio",1960
2007,8,"math","hsp",.4821426,.826898,.1373872,"Ohio",1961
2007,8,"math","blk",.7787567,.9418802,.6156333,"Oklahoma",1962
2007,8,"math","hsp",.7280441,.906649,.5494392,"Oklahoma",1963
2007,8,"math","blk",.4349378,.7283077,.1415678,"Oregon",1964
2007,8,"math","hsp",.8119202,.9718889,.6519514,"Oregon",1965
2007,8,"math","blk",1.061966,1.21777,.9061612,"Pennsylvania",1966
2007,8,"math","hsp",.844782,1.086315,.6032489,"Pennsylvania",1967
2007,8,"math","blk",.9866407,1.182189,.7910922,"Rhode_Island",1968
2007,8,"math","hsp",.9792945,1.111701,.8468877,"Rhode_Island",1969
2007,8,"math","blk",.8619326,.9617714,.7620938,"South_Carolina",1970
2007,8,"math","hsp",.6037586,.9081713,.2993459,"South_Carolina",1971
2007,8,"math","blk",.5247952,.9626794,.0869111,"South_Dakota",1972
2007,8,"math","hsp",.7137799,1.035452,.3921078,"South_Dakota",1973
2007,8,"math","blk",.9306667,1.073699,.7876343,"Tennessee",1974
2007,8,"math","hsp",.5750291,.7484634,.4015947,"Tennessee",1975
2007,8,"math","blk",.9948045,1.139004,.8506047,"Texas",1976
2007,8,"math","hsp",.7883841,.8927355,.6840327,"Texas",1977
2007,8,"math","blk",1.007581,1.393414,.6217482,"Utah",1978
2007,8,"math","hsp",.908828,1.051316,.76634,"Utah",1979
2007,8,"math","blk",.3953221,.8504902,-.059846,"Vermont",1980
2007,8,"math","hsp",.6777087,1.158945,.1964726,"Vermont",1981
2007,8,"math","blk",.9330852,1.062042,.8041279,"Virginia",1982
2007,8,"math","hsp",.6248742,.8377351,.4120132,"Virginia",1983
2007,8,"math","blk",.7344689,1.05786,.4110781,"Washington",1984
2007,8,"math","hsp",.815618,.9626598,.6685762,"Washington",1985
2007,8,"math","blk",.7403873,.9951336,.4856409,"West_Virginia",1986
2007,8,"math","blk",1.421776,1.619843,1.22371,"Wisconsin",1987
2007,8,"math","hsp",.7379597,.9788745,.4970449,"Wisconsin",1988
2007,8,"math","blk",.5847372,1.034937,.1345371,"Wyoming",1989
2007,8,"math","hsp",.5259144,.7165545,.3352743,"Wyoming",1990
2007,8,"read","blk",.7884105,.8916986,.6851225,"Alabama",1991
2007,8,"read","hsp",.3328817,.5968279,.0689355,"Alabama",1992
2007,8,"read","blk",.578877,.7651089,.3926451,"Alaska",1993
2007,8,"read","hsp",.3978291,.6169919,.1786662,"Alaska",1994
2007,8,"read","blk",.6182248,.8397589,.3966907,"Arizona",1995
2007,8,"read","hsp",.8754131,1.03951,.7113163,"Arizona",1996
2007,8,"read","blk",.988659,1.147778,.8295397,"Arkansas",1997
2007,8,"read","hsp",.5681376,.797977,.3382984,"Arkansas",1998
2007,8,"read","blk",.8487344,.9784892,.7189795,"California",1999
2007,8,"read","hsp",.7896928,.8614331,.7179524,"California",2000
2007,8,"read","blk",.7420462,.954443,.5296494,"Colorado",2001
2007,8,"read","hsp",.8115344,.9680904,.6549785,"Colorado",2002
2007,8,"read","blk",.9546915,1.178219,.7311643,"Connecticut",2003
2007,8,"read","hsp",1.001711,1.205039,.7983817,"Connecticut",2004
2007,8,"read","blk",.8227368,.9288367,.7166369,"Delaware",2005
2007,8,"read","hsp",.582684,.7624682,.4028998,"Delaware",2006
2007,8,"read","blk",1.711804,2.136082,1.287525,"District_of_Columbia",2007
2007,8,"read","hsp",1.390988,1.807717,.9742587,"District_of_Columbia",2008
2007,8,"read","blk",.7294893,.8425102,.6164684,"Florida",2009
2007,8,"read","hsp",.3834575,.5133406,.2535744,"Florida",2010
2007,8,"read","blk",.8250225,.9397351,.7103099,"Georgia",2011
2007,8,"read","hsp",.6851307,.915307,.4549543,"Georgia",2012
2007,8,"read","blk",.2194859,.5616339,-.1226621,"Hawaii",2013
2007,8,"read","hsp",.3561271,.5922287,.1200255,"Hawaii",2014
2007,8,"read","blk",.3569785,.7533728,-.0394157,"Idaho",2015
2007,8,"read","hsp",.7560269,.921559,.5904947,"Idaho",2016
2007,8,"read","blk",.8910522,1.042337,.739767,"Illinois",2017
2007,8,"read","hsp",.668566,.8113878,.5257443,"Illinois",2018
2007,8,"read","blk",.8442208,1.01218,.6762614,"Indiana",2019
2007,8,"read","hsp",.3839923,.6086794,.1593052,"Indiana",2020
2007,8,"read","blk",.6458287,.9418015,.3498559,"Iowa",2021
2007,8,"read","hsp",.631157,.8436407,.4186732,"Iowa",2022
2007,8,"read","blk",.9059802,1.149244,.6627168,"Kansas",2023
2007,8,"read","hsp",.7910088,1.053042,.5289752,"Kansas",2024
2007,8,"read","blk",.5639687,.7373721,.3905653,"Kentucky",2025
2007,8,"read","hsp",.3313636,.7130767,-.0503495,"Kentucky",2026
2007,8,"read","blk",.7958459,.9163535,.6753384,"Louisiana",2027
2007,8,"read","hsp",.3428926,.6926767,-.0068915,"Louisiana",2028
2007,8,"read","blk",.486429,.8622624,.1105957,"Maine",2029
2007,8,"read","hsp",.1508302,.6993998,-.3977394,"Maine",2030
2007,8,"read","blk",.8993249,1.057623,.7410271,"Maryland",2031
2007,8,"read","hsp",.5833954,.8665629,.3002279,"Maryland",2032
2007,8,"read","blk",.8717789,1.025038,.71852,"Massachusetts",2033
2007,8,"read","hsp",.9339828,1.102604,.7653617,"Massachusetts",2034
2007,8,"read","blk",1.005415,1.197643,.8131874,"Michigan",2035
2007,8,"read","hsp",.7683874,1.084038,.4527365,"Michigan",2036
2007,8,"read","blk",.8684493,1.089483,.6474157,"Minnesota",2037
2007,8,"read","hsp",.7659373,1.019943,.5119311,"Minnesota",2038
2007,8,"read","blk",.8561445,.9739553,.7383337,"Mississippi",2039
2007,8,"read","hsp",.3892701,.7630361,.0155042,"Mississippi",2040
2007,8,"read","blk",.8949872,1.063197,.7267768,"Missouri",2041
2007,8,"read","hsp",.7211899,1.040382,.4019976,"Missouri",2042
2007,8,"read","blk",.7165264,1.172957,.2600962,"Montana",2043
2007,8,"read","hsp",.3317941,.6875737,-.0239856,"Montana",2044
2007,8,"read","blk",.8759595,1.078074,.6738455,"Nebraska",2045
2007,8,"read","hsp",.5484343,.7286603,.3682083,"Nebraska",2046
2007,8,"read","blk",.4821656,.6534286,.3109026,"Nevada",2047
2007,8,"read","hsp",.6960564,.7853292,.6067837,"Nevada",2048
2007,8,"read","blk",.2833256,.7267649,-.1601137,"New_Hampshire",2049
2007,8,"read","hsp",.6138797,.9343202,.2934392,"New_Hampshire",2050
2007,8,"read","blk",.9722577,1.144728,.7997876,"New_Jersey",2051
2007,8,"read","hsp",.7431833,.9193215,.5670451,"New_Jersey",2052
2007,8,"read","blk",.6271591,.9477372,.3065811,"New_Mexico",2053
2007,8,"read","hsp",.646459,.7447166,.5482013,"New_Mexico",2054
2007,8,"read","blk",.9380645,1.109164,.7669652,"New_York",2055
2007,8,"read","hsp",.8767405,1.024236,.7292447,"New_York",2056
2007,8,"read","blk",.9185794,1.041187,.7959715,"North_Carolina",2057
2007,8,"read","hsp",.7130365,.9099445,.5161285,"North_Carolina",2058
2007,8,"read","blk",.5628375,1.047346,.0783289,"North_Dakota",2059
2007,8,"read","hsp",.1067788,.5662274,-.3526697,"North_Dakota",2060
2007,8,"read","blk",.9203354,1.076072,.7645991,"Ohio",2061
2007,8,"read","hsp",.4458404,.7736328,.1180481,"Ohio",2062
2007,8,"read","blk",.7199102,.9111288,.5286916,"Oklahoma",2063
2007,8,"read","hsp",.8033085,1.004326,.6022906,"Oklahoma",2064
2007,8,"read","blk",.6314425,.975387,.287498,"Oregon",2065
2007,8,"read","hsp",.8116623,.9713098,.6520148,"Oregon",2066
2007,8,"read","blk",.8114634,1.048884,.5740427,"Pennsylvania",2067
2007,8,"read","hsp",.864572,1.152285,.5768586,"Pennsylvania",2068
2007,8,"read","blk",.8701997,1.095346,.6450535,"Rhode_Island",2069
2007,8,"read","hsp",1.060716,1.179398,.9420338,"Rhode_Island",2070
2007,8,"read","blk",.8829809,1.010154,.7558079,"South_Carolina",2071
2007,8,"read","hsp",.7865216,1.060699,.5123439,"South_Carolina",2072
2007,8,"read","blk",.5607355,.9210084,.2004626,"South_Dakota",2073
2007,8,"read","hsp",.4989752,.9271346,.0708159,"South_Dakota",2074
2007,8,"read","blk",.9023307,1.050204,.7544575,"Tennessee",2075
2007,8,"read","hsp",.4918305,.8203229,.1633381,"Tennessee",2076
2007,8,"read","blk",.8906602,1.039865,.7414556,"Texas",2077
2007,8,"read","hsp",.8045002,.901472,.7075283,"Texas",2078
2007,8,"read","blk",.3686309,.8039929,-.066731,"Utah",2079
2007,8,"read","hsp",.7358646,.9109905,.5607388,"Utah",2080
2007,8,"read","blk",.1567156,.5763507,-.2629195,"Vermont",2081
2007,8,"read","hsp",-.3951242,.2285772,-1.018826,"Vermont",2082
2007,8,"read","blk",.7084648,.8463448,.5705848,"Virginia",2083
2007,8,"read","hsp",.4770852,.6742746,.2798958,"Virginia",2084
2007,8,"read","blk",.70617,.9050537,.5072862,"Washington",2085
2007,8,"read","hsp",.7168522,.8811722,.5525322,"Washington",2086
2007,8,"read","blk",.4664593,.6399945,.2929242,"West_Virginia",2087
2007,8,"read","blk",1.124767,1.430492,.8190421,"Wisconsin",2088
2007,8,"read","hsp",.6751287,.8502219,.5000355,"Wisconsin",2089
2007,8,"read","blk",.7601964,1.279695,.2406981,"Wyoming",2090
2007,8,"read","hsp",.7009588,.8900666,.5118511,"Wyoming",2091
2009,4,"math","blk",.9835631,1.12528,.8418464,"Alabama",2092
2009,4,"math","hsp",.6707138,.8927429,.4486848,"Alabama",2093
2009,4,"math","blk",.9311942,1.154111,.7082777,"Alaska",2094
2009,4,"math","hsp",.6359555,.8097997,.4621113,"Alaska",2095
2009,4,"math","blk",.750287,.9925009,.5080731,"Arizona",2096
2009,4,"math","hsp",.8343269,.9529707,.7156832,"Arizona",2097
2009,4,"math","blk",1.064368,1.223594,.905141,"Arkansas",2098
2009,4,"math","hsp",.5052317,.7271694,.2832941,"Arkansas",2099
2009,4,"math","blk",1.089379,1.340333,.8384245,"California",2100
2009,4,"math","hsp",1.019128,1.152462,.8857945,"California",2101
2009,4,"math","blk",.9407609,1.197009,.6845122,"Colorado",2102
2009,4,"math","hsp",.8677044,.9908031,.7446057,"Colorado",2103
2009,4,"math","blk",1.232529,1.421602,1.043456,"Connecticut",2104
2009,4,"math","hsp",1.070449,1.224648,.9162487,"Connecticut",2105
