grade,year,sub,group,state,enrl,whtenrl,totenrl,whtnaepscore,naepscore,naepavg,vgap,vgapse,fips,slideyear,minenrl,wht_pct,min_pct,whtnaepweight,minnaepweight,summinnaepweight,natenrl,natavg,whtnaepdev,naepdev,avgnaepdev
8,2005,"math","hsp","UT",4238,31197,37630,282.9319,255.406,279.156,.8340728,.0741157,"Utah",6,4709,.829046,.1126229,234.5635,28.76456,31.96886,7.6e+06,278.82,4.111885,-23.41404,.336
8,2005,"math","blk","PA",23419,116010,151250,286.9178,249.9636,280.714,1.162033,.1178151,"Pennsylvania",6,31984,.7670082,.1548364,220.0683,38.70345,53.82429,7.6e+06,278.82,8.097816,-28.85641,1.894
8,2005,"math","hsp","MO",1800,56874,73619,283.8723,263.3424,276.45,.6676038,.1786092,"Missouri",6,15493,.7725452,.0244502,219.3042,6.438777,52.45402,7.6e+06,278.82,5.052314,-15.47756,-2.37
8,2005,"math","blk","KS",3198,26946,35791,289.4534,256.0768,284.03,.9970545,.1495392,"Kansas",6,6964,.7528709,.0893521,217.9211,22.88099,50.83199,7.6e+06,278.82,10.63343,-22.74322,5.21
8,2005,"math","blk","AK",516,6429,10857,288.4478,266.1922,278.959,.6649861,.1041342,"Alaska",6,921,.5921525,.0475269,170.8051,12.6513,22.78941,7.6e+06,278.82,9.627846,-12.62783,.139
8,2005,"math","blk","KY",5349,44534,50661,276.2344,255.229,273.983,.6403846,.0737907,"Kentucky",6,6127,.8790588,.1055842,242.8263,26.94814,31.0389,7.6e+06,278.82,-2.585594,-23.59101,-4.837
8,2005,"math","hsp","WA",9296,58340,80918,288.8108,262.301,285.052,.789077,.0887146,"Washington",6,13800,.7209768,.1148817,208.2259,30.13359,44.90613,7.6e+06,278.82,9.990791,-16.519,6.232
8,2005,"math","hsp","AR",1916,26262,37369,280.8905,266.3264,271.636,.4889236,.1322184,"Arkansas",6,10465,.702775,.0512724,197.4028,13.65521,69.21082,7.6e+06,278.82,2.070534,-12.49358,-7.184
8,2005,"math","blk","MO",13693,56874,73619,283.8723,247.3962,276.45,1.213442,.0875825,"Missouri",6,15493,.7725452,.1859982,219.3042,46.01524,52.45402,7.6e+06,278.82,5.052314,-31.42381,-2.37
8,2005,"math","blk","OR",1307,32947,43910,286.7045,257.5368,282.237,.8393954,.1512872,"Oregon",6,6807,.7503302,.0297654,215.123,7.665693,39.80654,7.6e+06,278.82,7.884498,-21.2832,3.417
8,2005,"math","hsp","AK",405,6429,10857,288.4478,271.7763,278.959,.505271,.1047199,"Alaska",6,921,.5921525,.0373031,170.8051,10.13811,22.78941,7.6e+06,278.82,9.627846,-7.043664,.139
8,2005,"read","hsp","ND",141,7105,8127,271.9238,270.8924,270.244,.1091765,.2274361,"North Dakota",4,242,.8742464,.0173496,237.7284,4.699867,8.087481,7.6e+06,262.17,9.753828,8.722364,8.074
8,2005,"read","blk","CO",3499,38676,59397,272.8661,254.1659,264.758,.6121507,.1306722,"Colorado",4,18258,.651144,.0589087,177.6751,14.97258,76.22626,7.6e+06,262.17,10.69612,-8.004076,2.588
8,2005,"read","hsp","UT",4238,31197,37630,264.719,242.8265,261.871,.675924,.0836029,"Utah",4,4709,.829046,.1126229,219.4642,27.34782,30.39537,7.6e+06,262.17,2.548994,-19.34354,-.299
8,2005,"read","hsp","SC",1735,30419,56448,266.7889,254.9074,257.169,.3611696,.1572814,"South Carolina",4,25188,.5388854,.0307363,143.7686,7.834898,108.5714,7.6e+06,262.17,4.61894,-7.26259,-5.001
8,2005,"read","hsp","SD",184,8252,9715,271.6429,253.0659,268.54,.6410136,.1717558,"South Dakota",4,328,.8494081,.0189398,230.7357,4.793015,8.73416,7.6e+06,262.17,9.472914,-9.104052,6.37
8,2005,"read","hsp","WY",533,6014,6985,269.9478,255.6813,268.124,.4940468,.1012126,"Wyoming",4,630,.8609878,.0763064,232.4217,19.51011,23.07244,7.6e+06,262.17,7.777754,-6.488726,5.954
8,2005,"read","blk","PA",23419,116010,151250,273.051,239.3851,266.822,1.014951,.1291844,"Pennsylvania",4,31984,.7670082,.1548364,209.4323,37.06551,51.00131,7.6e+06,262.17,10.88096,-22.78494,4.652
8,2005,"read","hsp","KY",778,44534,48435,265.6741,251.5803,263.938,.3825052,.2010619,"Kentucky",4,6127,.919459,.0160628,244.2765,4.041074,30.18994,7.6e+06,262.17,3.504133,-10.58974,1.768
8,2005,"read","blk","UT",471,31197,37630,264.719,243.4805,261.871,.749801,.2217106,"Utah",4,4709,.829046,.0125166,219.4642,3.04755,30.39537,7.6e+06,262.17,2.548994,-18.68953,-.299
8,2005,"read","hsp","MA",8965,57224,76831,278.933,246.4431,273.716,1.04817,.1033229,"Massachusetts",4,15868,.7448035,.1166847,207.7503,28.75614,51.49292,7.6e+06,262.17,16.76301,-15.72685,11.546
8,2005,"read","blk","VA",26371,58497,96540,275.0769,251.413,267.809,.7927487,.0778404,"Virginia",4,32266,.6059353,.2731614,166.6788,68.67632,84.48021,7.6e+06,262.17,12.9069,-10.75701,5.639
8,2005,"read","blk","MO",13693,56874,73619,269.7466,242.137,264.659,.9254252,.0756965,"Missouri",4,15493,.7725452,.1859982,208.3914,45.03705,51.33472,7.6e+06,262.17,7.576582,-20.03298,2.489
8,2005,"read","hsp","IN",3700,67685,82728,264.802,246.6872,261.014,.5338343,.1515963,"Indiana",4,14105,.8181632,.0447249,216.6512,11.03305,41.28351,7.6e+06,262.17,2.631971,-15.48284,-1.156
8,2005,"read","blk","NC",35429,64144,109979,267.3958,239.8255,258.16,.8536376,.0581276,"North Carolina",4,42219,.5832386,.3221433,155.9556,77.25817,92.53873,7.6e+06,262.17,5.225843,-22.34453,-4.01
8,2005,"read","hsp","ME",119,16199,16850,270.4509,,269.983,9999,,"Maine",4,388,.961365,.0070623,260.002,,3.966871,7.6e+06,262.17,8.280928,,7.813
8,2005,"read","blk","ID",191,17172,20280,266.5024,269.1674,264.302,-.1034162,.2438409,"Idaho",4,2500,.8467456,.0094181,225.6597,2.535058,30.59795,7.6e+06,262.17,4.332411,6.99745,2.132
8,2005,"read","blk","MN",5194,52869,66016,273.0748,239.1426,268.357,1.02905,.1324625,"Minnesota",4,8086,.8008513,.0786779,218.6923,18.81524,29.50727,7.6e+06,262.17,10.9048,-23.02739,6.187
8,2005,"read","hsp","AL",1167,35392,59286,263.4812,240.795,251.978,.7200444,.209309,"Alabama",4,22814,.5969706,.0196842,157.2906,4.739867,90.43671,7.6e+06,262.17,1.311232,-21.37502,-10.192
8,2005,"read","hsp","TX",139472,131623,329209,270.4276,248.0875,258.192,.701153,.042183,"Texas",4,187211,.3998159,.4236579,108.1213,105.1042,140.7971,7.6e+06,262.17,8.257582,-14.08254,-3.978
8,2005,"read","hsp","OH",2877,114278,146929,272.016,245.2016,266.767,.8534506,.1745982,"Ohio",4,28029,.777777,.0195809,211.5678,4.801264,46.3486,7.6e+06,262.17,9.845961,-16.96845,4.597
8,2005,"read","blk","AK",516,6429,10857,268.279,248.8567,258.721,.5896649,.1214813,"Alaska",4,921,.5921525,.0475269,158.8621,11.8274,21.29599,7.6e+06,262.17,6.108992,-13.31333,-3.449
8,2005,"read","hsp","MI",5213,99517,137601,267.6733,249.8492,261.138,.5660607,.1191219,"Michigan",4,33333,.7232288,.0378849,193.5891,9.465512,58.21686,7.6e+06,262.17,5.50334,-12.32079,-1.032
8,2005,"read","blk","NH",213,16279,17237,270.2106,256.9579,269.651,.4794987,.1980161,"New Hampshire",4,652,.9444219,.0123571,255.1928,3.175264,9.629074,7.6e+06,262.17,8.040632,-5.212145,7.481
8,2005,"read","hsp","WI",3701,53117,67164,271.4293,247.4679,266.229,.6926042,.1458089,"Wisconsin",4,10624,.7908552,.0551039,214.6613,13.63645,38.00072,7.6e+06,262.17,9.259291,-14.70207,4.059
8,2005,"read","hsp","NJ",16955,62268,104308,277.605,251.2888,269.423,.8866366,.0856995,"New Jersey",4,34498,.5969629,.1625475,165.7199,40.84636,82.97973,7.6e+06,262.17,15.43501,-10.88117,7.253
8,2005,"read","blk","OR",1307,32947,43910,267.2607,244.8933,263.157,.6538098,.1558286,"Oregon",4,6807,.7503302,.0297654,200.5338,7.289353,37.93414,7.6e+06,262.17,5.090742,-17.27672,.987
8,2005,"read","hsp","RI",2033,9142,12664,267.8603,236.5758,260.968,.914222,.0839451,"Rhode Island",4,3086,.7218888,.1605338,193.3653,37.97841,58.17679,7.6e+06,262.17,5.69026,-25.59421,-1.202
8,2005,"read","hsp","VT",64,7440,7767,269.0063,,268.772,9999,,"Vermont",4,164,.9578988,.00824,257.6808,,3.368685,7.6e+06,262.17,6.836256,,6.602
8,2005,"read","blk","SC",23453,30419,56448,266.7889,242.4584,257.169,.7730592,.0537357,"South Carolina",4,25188,.5388854,.4154797,143.7686,100.7365,108.5714,7.6e+06,262.17,4.61894,-19.71164,-5.001
8,2005,"read","blk","KY",5349,44534,50661,265.6741,247.6589,263.938,.5673422,.1054277,"Kentucky",4,6127,.8790588,.1055842,233.5432,26.14886,30.18994,7.6e+06,262.17,3.504133,-14.5111,1.768
8,2005,"read","blk","AZ",3937,38908,78595,266.9699,242.2762,254.788,.7579364,.1300496,"Arizona",4,32923,.4950442,.0500922,132.1619,12.13616,101.4142,7.6e+06,262.17,4.799879,-19.89379,-7.382
8,2005,"read","blk","WY",97,6014,6985,269.9478,256.5244,268.124,.4805067,.2796984,"Wyoming",4,630,.8609878,.0138869,232.4217,3.56233,23.07244,7.6e+06,262.17,7.777754,-5.645555,5.954
8,2005,"read","hsp","OR",5500,32947,43910,267.2607,244.6568,263.157,.7087663,.1012487,"Oregon",4,6807,.7503302,.1252562,200.5338,30.64478,37.93414,7.6e+06,262.17,5.090742,-17.51319,.987
8,2005,"read","blk","NM",652,8464,26211,264.0566,250.8862,251.033,.4088129,.1921523,"New Mexico",4,14352,.3229178,.0248751,85.26859,6.240808,134.1309,7.6e+06,262.17,1.88661,-11.28377,-11.137
8,2005,"read","blk","AR",8549,26262,37369,265.7434,236.2452,257.692,.8854058,.0696385,"Arkansas",4,10465,.702775,.2287725,186.7578,54.04641,66.8626,7.6e+06,262.17,3.573378,-25.92481,-4.478
8,2005,"read","blk","KS",3198,26946,35791,271.137,246.919,266.831,.7743804,.0819803,"Kansas",4,6964,.7528709,.0893521,204.1312,22.06272,48.22533,7.6e+06,262.17,8.967024,-15.25102,4.661
8,2005,"read","blk","MA",6903,57224,76831,278.933,253.0624,273.716,.849925,.0765839,"Massachusetts",4,15868,.7448035,.0898465,207.7503,22.73678,51.49292,7.6e+06,262.17,16.76301,-9.107576,11.546
8,2005,"read","blk","RI",1053,9142,12664,267.8603,242.9176,260.968,.7578658,.0793117,"Rhode Island",4,3086,.7218888,.0831491,193.3653,20.19837,58.17679,7.6e+06,262.17,5.69026,-19.25241,-1.202
8,2005,"read","hsp","AR",1916,26262,37369,265.7434,249.9626,257.692,.5421667,.1257792,"Arkansas",4,10465,.702775,.0512724,186.7578,12.81619,66.8626,7.6e+06,262.17,3.573378,-12.20738,-4.478
8,2005,"read","blk","ND",101,7105,8127,271.9238,272.5855,270.244,-.0418944,.2607682,"North Dakota",4,242,.8742464,.0124277,237.7284,3.387614,8.087481,7.6e+06,262.17,9.753828,10.41554,8.074
8,2005,"read","hsp","IA",1806,33683,38052,268.8527,255.6096,267.003,.4591069,.138547,"Iowa",4,3494,.8851835,.0474614,237.984,12.13158,23.02647,7.6e+06,262.17,6.682722,-6.560427,4.833
8,2005,"read","blk","LA",29988,27882,60175,263.627,239.8024,252.692,.8095317,.0805633,"Louisiana",4,31025,.4633486,.4983465,122.1512,119.5047,123.9404,7.6e+06,262.17,1.457014,-22.36765,-9.478
8,2005,"read","hsp","MO",1800,56874,73619,269.7466,257.5714,264.659,.3925588,.1945091,"Missouri",4,15493,.7725452,.0244502,208.3914,6.297673,51.33472,7.6e+06,262.17,7.576582,-4.59865,2.489
8,2005,"read","blk","WV",1022,21264,22582,255.8198,236.0775,255.073,.5851257,.1061119,"West Virginia",4,1162,.941635,.0452573,240.8889,10.68423,10.68423,7.6e+06,262.17,-6.350206,-26.09245,-7.097
8,2005,"read","hsp","LA",1037,27882,60175,263.627,257.3949,252.692,.2000692,.2016871,"Louisiana",4,31025,.4633486,.0172331,122.1512,4.435705,123.9404,7.6e+06,262.17,1.457014,-4.775072,-9.478
8,2005,"read","hsp","TN",674.4407,49076.82,73092,264.5951,253.2479,259.072,.4162553,.1804388,"Tennessee",4,14984.87,.671439,.0092273,177.6595,2.336791,49.33974,7.6e+06,262.17,2.425093,-8.922075,-3.098
8,2005,"read","hsp","VA",5895,58497,96540,275.0769,258.8138,267.809,.5629054,.0911292,"Virginia",4,32266,.6059353,.0610628,166.6788,15.80389,84.48021,7.6e+06,262.17,12.9069,-3.356188,5.639
8,2005,"read","blk","OK",5039,28732,47270,265.3947,242.9723,259.631,.7197547,.09056,"Oklahoma",4,8481,.6078274,.1066004,161.3141,25.90094,43.87744,7.6e+06,262.17,3.224653,-19.19771,-2.539
8,2005,"read","blk","IA",1688,33683,38052,268.8527,245.5997,267.003,.7238582,.1146019,"Iowa",4,3494,.8851835,.0443604,237.984,10.89489,23.02647,7.6e+06,262.17,6.682722,-16.57031,4.833
8,2005,"read","blk","CT",6113,31071,45070,272.3885,240.1529,264.013,.9892368,.1139496,"Connecticut",4,12524,.6893943,.1356335,187.7831,32.57277,67.36641,7.6e+06,262.17,10.21849,-22.01709,1.843
8,2005,"read","blk","DC",4558,171,5189,300.5521,234.9456,238.203,1.936386,.2255658,"District of Columbia",4,4957,.0329543,.8783966,9.904492,206.3755,225.4049,7.6e+06,262.17,38.3821,-27.22437,-23.967
8,2005,"read","hsp","MD",4309,34838,69567,272.3731,256.4847,260.782,.5040099,.1352284,"Maryland",4,31244,.5007834,.0619403,136.4,15.88673,110.2914,7.6e+06,262.17,10.20314,-5.68532,-1.388
8,2005,"read","blk","WI",6923,53117,67164,271.4293,236.3717,266.229,1.059469,.1326089,"Wisconsin",4,10624,.7908552,.1030761,214.6613,24.36426,38.00072,7.6e+06,262.17,9.259291,-25.79831,4.059
8,2005,"read","blk","AL",21647,35392,59286,263.4812,234.7033,251.978,.8215432,.0698752,"Alabama",4,22814,.5969706,.3651284,157.2906,85.69684,90.43671,7.6e+06,262.17,1.311232,-27.46669,-10.192
8,2005,"read","hsp","GA",8025,60819,122432,267.9091,247.4608,256.872,.6271978,.1009533,"Georgia",4,56304,.4967574,.0655466,133.0858,16.22021,111.1543,7.6e+06,262.17,5.739088,-14.70918,-5.298
8,2005,"read","hsp","CT",6411,31071,45070,272.3885,244.6029,264.013,.8751435,.1210535,"Connecticut",4,12524,.6893943,.1422454,187.7831,34.79364,67.36641,7.6e+06,262.17,10.21849,-17.56709,1.843
8,2005,"read","blk","VT",100,7440,7767,269.0063,261.6458,268.772,.2886156,.2137904,"Vermont",4,164,.9578988,.012875,257.6808,3.368685,3.368685,7.6e+06,262.17,6.836256,-.5242175,6.602
8,2005,"read","hsp","NE",2189,17800,22267,271.3185,245.1929,267.456,.8844569,.0809668,"Nebraska",4,3770,.7993892,.0983069,216.8891,24.10415,41.36006,7.6e+06,262.17,9.148542,-16.97713,5.286
8,2005,"read","hsp","WV",140,21264,22582,255.8198,,255.073,9999,,"West Virginia",4,1162,.941635,.0061996,240.8889,,10.68423,7.6e+06,262.17,-6.350206,,-7.097
8,2005,"read","hsp","CO",14759,38676,59397,272.8661,246.5129,264.758,.826937,.0745559,"Colorado",4,18258,.651144,.2484806,177.6751,61.25367,76.22626,7.6e+06,262.17,10.69612,-15.65706,2.588
8,2005,"read","hsp","ID",2309,17172,20280,266.5024,246.477,264.302,.641288,.0703571,"Idaho",4,2500,.8467456,.113856,225.6597,28.06289,30.59795,7.6e+06,262.17,4.332411,-15.69303,2.132
8,2005,"read","blk","NJ",17543,62268,104308,277.605,250.5186,269.423,.9271929,.113525,"New Jersey",4,34498,.5969629,.1681846,165.7199,42.13337,82.97973,7.6e+06,262.17,15.43501,-11.6514,7.253
8,2005,"read","hsp","HI",642,2777,14422,261.334,241.8301,248.505,.5777895,.1458126,"Hawaii",4,936,.192553,.0445153,50.32065,10.76515,15.73367,7.6e+06,262.17,-.8360462,-20.33989,-13.665
8,2005,"read","hsp","NH",439,16279,17237,270.2106,253.4039,269.651,.485323,.195145,"New Hampshire",4,652,.9444219,.0254685,255.1928,6.45381,9.629074,7.6e+06,262.17,8.040632,-8.766069,7.481
8,2005,"read","blk","MD",26935,34838,69567,272.3731,243.8259,260.782,.8793173,.0773704,"Maryland",4,31244,.5007834,.3871807,136.4,94.40469,110.2914,7.6e+06,262.17,10.20314,-18.3441,-1.388
8,2005,"read","blk","MT",82,10243,12011,272.1375,247.1005,269.224,.9016199,.2734366,"Montana",4,310,.8528016,.0068271,232.0793,1.686974,6.47291,7.6e+06,262.17,9.967543,-15.06951,7.054
8,2005,"read","blk","NY",41872,121610,218176,276.2021,242.3996,265.139,1.102998,.0828389,"New York",4,81987,.557394,.1919184,153.9534,46.52095,92.60679,7.6e+06,262.17,14.03215,-19.7704,2.969
8,2005,"read","hsp","NY",40115,121610,218176,276.2021,250.65,265.139,.8249484,.0666389,"New York",4,81987,.557394,.1838653,153.9534,46.08584,92.60679,7.6e+06,262.17,14.03215,-11.52002,2.969
8,2005,"read","hsp","MT",228,10243,12011,272.1375,252.1223,269.224,.7341745,.2309419,"Montana",4,310,.8528016,.0189826,232.0793,4.785937,6.47291,7.6e+06,262.17,9.967543,-10.04769,7.054
8,2005,"read","blk","ME",269,16199,16850,270.4509,248.4824,269.983,.7044453,.1915768,"Maine",4,388,.961365,.0159644,260.002,3.966871,3.966871,7.6e+06,262.17,8.280928,-13.68756,7.813
8,2005,"read","blk","MI",28120,99517,137601,267.6733,238.5574,261.138,.9006158,.0840179,"Michigan",4,33333,.7232288,.204359,193.5891,48.75135,58.21686,7.6e+06,262.17,5.50334,-23.6126,-1.032
8,2005,"read","blk","IL",33754,94156,162192,271.8539,243.8519,263.517,.9042054,.0775531,"Illinois",4,61178,.5805218,.2081114,157.8171,50.74835,93.57801,7.6e+06,262.17,9.683882,-18.31813,1.347
8,2005,"read","blk","SD",144,8252,9715,271.6429,265.8905,268.54,.2822979,.1746824,"South Dakota",4,328,.8494081,.0148224,230.7357,3.941145,8.73416,7.6e+06,262.17,9.472914,3.720472,6.37
8,2005,"read","blk","NV",3226,15963,32472,260.5815,239.8382,252.869,.6104584,.101334,"Nevada",4,10808,.4915928,.0993471,128.1,23.82723,80.16016,7.6e+06,262.17,-1.588549,-22.33182,-9.301
8,2005,"read","blk","HI",294,2777,14422,261.334,243.7281,248.505,.4083437,.1920538,"Hawaii",4,936,.192553,.0203855,50.32065,4.968526,15.73367,7.6e+06,262.17,-.8360462,-18.44185,-13.665
8,2005,"read","hsp","NC",6790,64144,109979,267.3958,247.5023,258.16,.5926479,.0964894,"North Carolina",4,42219,.5832386,.0617391,155.9556,15.28056,92.53873,7.6e+06,262.17,5.225843,-14.66765,-4.01
8,2005,"read","blk","TN",14310.43,49076.82,73092,264.5951,240.0724,259.072,.7980202,.076097,"Tennessee",4,14984.87,.671439,.1957866,177.6595,47.00295,49.33974,7.6e+06,262.17,2.425093,-22.09757,-3.098
8,2005,"read","blk","IN",10405,67685,82728,264.802,240.5151,261.014,.7823691,.0918974,"Indiana",4,14105,.8181632,.1257736,216.6512,30.25046,41.28351,7.6e+06,262.17,2.631971,-21.65486,-1.156
8,2005,"read","hsp","AK",405,6429,10857,268.279,253.8284,258.721,.4354844,.1214344,"Alaska",4,921,.5921525,.0373031,158.8621,9.468592,21.29599,7.6e+06,262.17,6.108992,-8.341616,-3.449
8,2005,"read","hsp","NV",7582,15963,32472,260.5815,241.2612,252.869,.5947864,.0504727,"Nevada",4,10808,.4915928,.2334935,128.1,56.33292,80.16016,7.6e+06,262.17,-1.588549,-20.90877,-9.301
8,2005,"read","hsp","WA",9296,58340,80918,267.8616,245.2647,264.657,.6656247,.1019311,"Washington",4,13800,.7209768,.1148817,193.122,28.17643,42.37262,7.6e+06,262.17,5.691572,-16.90532,2.487
8,2005,"read","blk","FL",50126,107150,209559,264.622,238.2279,255.78,.7711099,.0541645,"Florida",4,97473,.5113118,.2391976,135.3044,56.98354,113.8439,7.6e+06,262.17,2.45204,-23.94206,-6.39
8,2005,"read","hsp","DE",856,5669,10494,274.3506,253.4333,266.009,.7774565,.1124454,"Delaware",4,4532,.5402135,.0815704,148.2079,20.67266,109.0849,7.6e+06,262.17,12.18059,-8.736681,3.839
8,2005,"read","hsp","MS",433,18586,39115,264.3985,255.6875,250.531,.314146,.2104189,"Mississippi",4,20181,.475163,.0110699,125.6324,2.830441,122.4255,7.6e+06,262.17,2.228529,-6.482515,-11.639
8,2005,"read","blk","OH",25152,114278,146929,272.016,242.7047,266.767,.9321414,.0942194,"Ohio",4,28029,.777777,.1711847,211.5678,41.54733,46.3486,7.6e+06,262.17,9.845961,-19.46532,4.597
8,2005,"read","blk","NE",1581,17800,22267,271.3185,243.0343,267.456,.9157125,.0917754,"Nebraska",4,3770,.7993892,.0710019,216.8891,17.2559,41.36006,7.6e+06,262.17,9.148542,-19.13573,5.286
8,2005,"read","blk","CA",41109,164858,485543,264.0712,240.0694,250.431,.731032,.055731,"California",4,266897,.3395333,.084666,89.66096,20.32572,131.2694,7.6e+06,262.17,1.901198,-22.10062,-11.739
8,2005,"read","hsp","FL",47347,107150,209559,264.622,251.6652,255.78,.3652064,.0617558,"Florida",4,97473,.5113118,.2259364,135.3044,56.86031,113.8439,7.6e+06,262.17,2.45204,-10.50484,-6.39
8,2005,"read","hsp","MN",2892,52869,66016,273.0748,244.0681,268.357,.87298,.1540961,"Minnesota",4,8086,.8008513,.0438076,218.6923,10.69203,29.50727,7.6e+06,262.17,10.9048,-18.10192,6.187
8,2005,"read","hsp","NM",13700,8464,26211,264.0566,244.6808,251.033,.6137951,.0497889,"New Mexico",4,14352,.3229178,.5226813,85.26859,127.8901,134.1309,7.6e+06,262.17,1.88661,-17.48921,-11.137
8,2005,"read","blk","WA",4504,58340,80918,267.8616,255.046,264.657,.33342,.1135246,"Washington",4,13800,.7209768,.0556613,193.122,14.19619,42.37262,7.6e+06,262.17,5.691572,-7.12401,2.487
8,2005,"read","hsp","OK",3442,28732,47270,265.3947,246.8765,259.631,.6463327,.0903203,"Oklahoma",4,8481,.6078274,.0728157,161.3141,17.9765,43.87744,7.6e+06,262.17,3.224653,-15.29346,-2.539
8,2005,"read","blk","DE",3676,5669,10494,274.3506,252.3935,266.009,.8688894,.0617581,"Delaware",4,4532,.5402135,.3502954,148.2079,88.41228,109.0849,7.6e+06,262.17,12.18059,-9.776506,3.839
8,2005,"read","hsp","KS",3766,26946,35791,271.137,248.642,266.831,.7374676,.0851623,"Kansas",4,6964,.7528709,.105222,204.1312,26.16261,48.22533,7.6e+06,262.17,8.967024,-13.528,4.661
8,2005,"read","hsp","AZ",28986,38908,78595,266.9699,242.0759,254.788,.8115494,.0677469,"Arizona",4,32923,.4950442,.3688021,132.1619,89.27808,101.4142,7.6e+06,262.17,4.799879,-20.09415,-7.382
8,2005,"read","blk","MS",19748,18586,39115,264.3985,236.8828,250.531,.9095076,.0667544,"Mississippi",4,20181,.475163,.5048702,125.6324,119.5951,122.4255,7.6e+06,262.17,2.228529,-25.28716,-11.639
8,2005,"read","blk","TX",47739,131623,329209,270.4276,246.1389,258.192,.7521661,.0678957,"Texas",4,187211,.3998159,.1450112,108.1213,35.6929,140.7971,7.6e+06,262.17,8.257582,-16.03113,-3.978
8,2005,"read","hsp","CA",225788,164858,485543,264.0712,238.5775,250.431,.758479,.0391884,"California",4,266897,.3395333,.4650216,89.66096,110.9437,131.2694,7.6e+06,262.17,1.901198,-23.5925,-11.739
8,2005,"read","hsp","PA",8565,116010,151250,273.051,246.0933,266.822,.7914519,.2251849,"Pennsylvania",4,31984,.7670082,.0566281,209.4323,13.9358,51.00131,7.6e+06,262.17,10.88096,-16.07669,4.652
8,2005,"read","hsp","IL",27424,94156,162192,271.8539,253.3047,263.517,.6056852,.0646623,"Illinois",4,61178,.5805218,.1690836,157.8171,42.82966,93.57801,7.6e+06,262.17,9.683882,-8.865297,1.347
8,2005,"read","hsp","DC",399,171,5189,300.5521,247.4783,238.203,1.560815,.1899778,"District of Columbia",4,4957,.0329543,.0768934,9.904492,19.02946,225.4049,7.6e+06,262.17,38.3821,-14.69168,-23.967
8,2005,"read","blk","GA",48279,60819,122432,267.9091,240.7459,256.872,.8630285,.0560584,"Georgia",4,56304,.4967574,.3943332,133.0858,94.93409,111.1543,7.6e+06,262.17,5.739088,-21.42412,-5.298
4,2007,"math","hsp","SD",195,7439,8866,245.4159,227.7228,241.213,.711796,.1565754,"South Dakota",6,365,.839048,.0219941,205.9157,5.008567,9.254346,7.2e+06,239.716,5.699863,-11.99316,1.497
4,2007,"math","blk","CT",5834,27524,42090,252.1406,220.0607,242.756,1.225153,.0988226,"Connecticut",6,12733,.653932,.1386077,164.8828,30.50212,67.12128,7.2e+06,239.716,12.42463,-19.65525,3.04
4,2007,"math","hsp","RI",2078,7578,11066,241.8574,219.6768,235.878,.8219212,.0606434,"Rhode Island",6,3045,.6848003,.1877824,165.624,41.25143,60.3815,7.2e+06,239.716,2.141422,-20.03924,-3.838
4,2007,"math","hsp","NE",2814,15110,20338,244.2071,220.3561,238.041,.8957884,.0803569,"Nebraska",6,4477,.7429442,.1383617,181.4323,30.48885,47.73261,7.2e+06,239.716,4.491138,-19.35986,-1.675
4,2007,"math","blk","UT",564,32647,40478,243.7444,230.2357,239.405,.5400968,.2055492,"Utah",6,6122,.8065369,.0139335,196.5888,3.207989,33.35844,7.2e+06,239.716,4.028369,-9.480251,-.311
4,2007,"math","hsp","WY",621,5155,6191,246.1553,229.1957,243.867,.6817899,.069564,"Wyoming",6,734,.8326603,.1003069,204.9638,22.98991,27.2549,7.2e+06,239.716,6.439334,-10.52029,4.151
4,2007,"math","hsp","WA",11740,49755,75695,247.9565,224.5512,242.542,.8868845,.0821872,"Washington",6,16108,.6573089,.1550961,162.984,34.82703,47.6392,7.2e+06,239.716,8.240467,-15.16476,2.826
4,2007,"math","hsp","NM",13703,7219,24266,242.481,221.6465,228.064,.7915556,.0539062,"New Mexico",6,14333,.2974944,.5646996,72.13676,125.1637,130.8861,7.2e+06,239.716,2.765018,-18.06952,-11.652
4,2007,"math","blk","NV",3603,13833,32711,242.531,219.1993,231.782,.8719398,.0830379,"Nevada",6,15752,.4228853,.1101464,102.5628,24.14402,106.2784,7.2e+06,239.716,2.814991,-20.51667,-7.934
4,2007,"math","blk","SD",170,7439,8866,245.4159,221.4299,241.213,.9970445,.1824598,"South Dakota",6,365,.839048,.0191744,205.9157,4.24578,9.254346,7.2e+06,239.716,5.699863,-18.28613,1.497
4,2007,"math","blk","TX",48110,119490,340466,253.0169,230.4124,242.34,.9905891,.0720968,"Texas",6,208259,.3509602,.1413063,88.79886,32.55872,143.7507,7.2e+06,239.716,13.30091,-9.303631,2.624
4,2007,"math","hsp","VT",74,6118,6521,246.9741,235.9929,246.357,.4402742,.1890191,"Vermont",6,197,.9381996,.011348,231.711,2.678037,6.931237,7.2e+06,239.716,7.258075,-3.72308,6.641
4,2007,"math","hsp","AR",2916,23881,35574,245.2119,229.9542,237.671,.612955,.1008444,"Arkansas",6,10907,.6713049,.08197,164.612,18.84934,67.6643,7.2e+06,239.716,5.495929,-9.761761,-2.045
4,2007,"math","blk","OK",4802,26246,45317,241.7756,220.2004,236.802,.9232956,.0778647,"Oklahoma",6,9361,.5791646,.1059646,140.0278,23.33346,46.17713,7.2e+06,239.716,2.059558,-19.51558,-2.914
